"CourseID","Descr"
"049780","*VID**KEYB*Great-looking site. So why is nobody visiting? Well, there's an easy way to find out and it starts with signing up for this intensive Google Analytics workshop with expert marketer and teacher, Tarek Riman. In it, you'll learn the fundamentals of this vital tool, one of the most in-demand job skills in the next 10 years. Read and analyze data, customize reports based on specific business and marketing needs, develop and optimize marketing campaigns... these are just a few of the hands-on skills you'll gain. Ready to up your marketing game? Google Analytics 4 is the way!*CNT*This workshop will empower you to:•	Learn how to navigate, create, customize and use Google Analytics for companies, clients, start-ups and personal projects;•	Manage and optimize search, social and digital marketing campaigns more effectively and efficiently using Google Analytics;•	Get an overview of Google Analytics 4, what you need to know and how to get started;•	Use Google Analytics effectively as a tool to aid in your business and marketing decision-making.*APP*This workshop is based on an optimized practical approach that mixes active learning and theory with real-world applications, hands-on exercises and group activities. In short, you’ll learn by doing and sharing. In order to maximize engagement and knowledge transfer during our online workshops, it is highly recommended that participants keep their cameras on.*WHO*• Anyone who wants to understand how Google Analytics works.• Anyone who wants to improve the effectiveness of and drive more traffic to a website.• Marketers, PR professionals, entrepreneurs, business-owners and others who want to make concrete use of Google Analytics.• Website design students or others who want to improve their marketability or job-search prospects.• Employers who want to give their employees a great learning opportunity that will contribute to the success of their organization.We're flexible. That means workshops can be customized for corporate groups and offered on the date of your choosing, remotely or in your office.*ADD*1) Registration fee includes electronic course materials.2) In the event we don’t have enough participants, the workshop will be cancelled and you will, of course, be reimbursed in full.3) This workshop meets the requirements for the 1% Conformity Law (in accordance with the Workforce Skills Development and Recognition Act).4) If you wish to pay for this workshop via invoice, please write directly to cce@concordia.ca and our service staff will assist you.*TR*[IMAGE_C:/content/dam/cce/images/trainers/Tarek_Riman_2022.jpg|Tarek Riman]<b>Tarek Riman</b>, BBA, MA, MMIEFounder |  Best-Selling Author | University Instructor | Marketing Technology & Analytics ExpertTarek is a digital marketing expert who has worked with 350+ agencies, SMBs and Fortune 500s. He is certified in all the major digital platforms including AdWords, Analytics, Bing, HubSpot, Woorank, OMCP, Facebook and Hootsuite.A graduate of Concordia University, Queen's University, Berkeley University and Harvard, Tarek teaches at Concordia as well as several other Canadian and international universities. As a speaker, workshop leader and instructor, Tarek gives talks on Digital Analytics, Social Media, SEO/SEM, Digital Marketing, WordPress and Content Marketing with the goal of giving clients, companies, businesses and students the tools they need to use digital marketing effectively. Tarek is the founder of a lifestyle blog called Montrealtips.com. He donates all proceeds generated from this blog to the Breakfast Club of Canada, UN Refugee Agency and the Montreal Children's Hospital. He is also involved with NGOs and charities in Canada and worldwide. He is the author of four best-selling books: ""The Camino Within,"" ""The Secret to Capitalizing on Analytics,"" ""The SEO Way,” and ""Paid Search Marketing.""Whether the goal is to drive traffic on websites, build effective SEM-based campaigns, understand key social media platforms or utilize Google Analytics to drive performance, Tarek thrives on supporting entrepreneurs, marketers and businesses to reach their full potential."
"049781","*VID**KEYB*How can you be more productive? How can you innovate? Building a creativity process is more than ever a key skill required for every professional. It is not easy to gather a team and have them create and innovate. Not to worry, Sophie Lemieux can help. In this workshop, she'll give you strategies to stimulate your creativity and apply it in day-to-day managerial tasks. You will discover new powerful tools to bring the imagination of key team players even further than you could have imagined yourself.*CNT*This workshop will empower you to:•	Learn today’s definition and standards of creativity and success;•	Identify key factors and tools that impede creativity;•	Practice and integrate proven methods to stimulate creativity in work-related0 situations;•	Establish a daily creative routine to identify and apply personal strategies in the workplace.*APP*This online workshop is based on co-active coaching, conscious leadership, team performance coaching and case studies. In short, you’ll grow professionally by mastering your ability to learn, work and be productive remotely.In order to maximize engagement and knowledge transfer during our online workshops, it is highly recommended that participants keep their cameras on.*WHO*•	Managers. •	Project managers. •	Entrepreneurs who want to make an impact in their workplace.•	Employers who want to give their employees a great learning opportunity that will contribute to the success of their organization. We're flexible. That means workshops can be customized for corporate groups and offered on the date of your choosing, in your office or in one of our campus locations.*ADD*1)	Registration fee includes electronic course materials. 2)	In the event we don’t have enough participants, the workshop will be cancelled and you will, of course, be reimbursed in full3)	This workshop meets the requirements for the 1% Conformity Law (in accordance with the Workforce Skills Development and Recognition Act).4)	If you wish to pay for this workshop via invoice, please write directly to cce@concordia.ca and our service staff will assist you.*TR*[IMAGE_C:/content/dam/cce/images/trainers/Sophie_Lemieux.jpg|Sophie Lemieux]Sophie LemieuxMBA |  C.Adm. |C.M.C.President of Solem Management, Sophie Lemieux is a member of the Chartered Administrators of Québec (C.Adm.). She holds an MBA, a Certified Management Consultant title (C.M.C) and a Registered Corporate Coach title (RCC TM). She has over 15 years of experience in the management of multidisciplinary teams, project management, training & coaching and business development. Sophie will bring your creativity to a new level."
"049782","*VID**KEYB*The pace of change in the workplace is frenzied and it's accelerating daily. Managers are responsible for ever-greater numbers of employees. So how do you make the most of your limited human resources? With Coaching and mentoring. These collaborative processes are effective ways of developing your staff's skills and abilities, boosting performance and effectively dealing with issues before they become performance problems. In her workshop, Jane Reichman Van Toch will help you discover your personal coaching style, build your effectiveness as a coach and practice specific feedback and coaching skills to help you and your colleagues succeed immediately in your daily work tasks.*CNT*This workshop will empower you to:•	Gain a better understanding of effective mentoring and coaching skills and the fundamental differences between them;•	Understand how those two disciplines can build trust and collaborative relationships in your workplace;•	Improve awareness of your own coaching style;•	Build your skills in giving constructive and positive feedback;•	Work with an effective coaching model.*APP*This online workshop is based on co-active coaching, conscious leadership, team performance coaching and case studies. In short, you’ll grow professionally by mastering your ability to learn, work and be productive remotely.In order to maximize engagement and knowledge transfer during our online workshops, it is highly recommended that participants keep their cameras on.*WHO*•	Managers who want to give more effective feedback to employees•	Individuals who are interested in better understanding themselves as coaches/mentorsWe're flexible. That means workshops can be customized for corporate groups and offered on the date of your choosing, in your office or in one of our campus locations.*ADD*1)	Registration fee includes electronic course materials. 2)	In the event we don’t have enough participants, the workshop will be cancelled and you will, of course, be reimbursed in full.3)	This workshop meets the requirements for the 1% Conformity Law (in accordance with the Workforce Skills Development and Recognition Act).4)	If you wish to pay for this workshop via invoice, please write directly to cce@concordia.ca and our service staff will assist you.*TR*[IMAGE_C:/content/dam/cce/images/trainers/Jane_Reichman.png|Jane Reichman]<b>Jane Reichman Van Toch</b>, BCL., LL. B, MAJane Reichman Van Toch is a specialist in strengthening individual, team and organizational performance. She has over 25 years of professional practice within private and public organizations and institutions of higher education. She began her career as a practicing lawyer in the private sector, later transitioning to the role of educator/consultant in the areas of leadership, emotional intelligence and organizational development. Today, Jane provides training in leadership, emotional intelligence, performance management, coaching and mentoring, change management, conflict management, stress management, group dynamics and facilitation and teamwork. Let Jane coach you so you can coach others."
"049783","*VID**KEYB*All eyes are on you. This is it: your big chance to keep them captivated and make your point. Are you up to it? Not yet? Well, if you take this workshop you will be. In one richly rewarding day, you’ll learn the best practices in structuring a presentation, engaging your audience and holding their attention, injecting humour, storytelling, dealing with nerves and stress, controlling your body language and much more. It’s simple: if you want to feel more in control in front of an audience no matter what you have to say, this is the place to start. Feeling ready now?*CNT*This training will enable you to:•	Unlock your unique style as a presenter and communicator and use it to maximize your professional presence and help you reach your goals;•	Integrate best practices in presentations and avoid distracting habits;•	Learn how to structure content according to objectives, audience and content (OAC framework).*APP*This online workshop is based on an optimized practical approach. It mixes pedagogical strategies like active learning, self-assessment activities, demonstrations and individual exercises. In order to maximize engagement and knowledge transfer during our online workshops, it is highly recommended that participants keep their cameras on.*WHO*•	Anyone who has to present their work or ideas and wants to improve their skills. That means you.•	Employers who want to give their employees a great learning opportunity that will contribute to the success of their organization.All workshops can be customized for corporate groups. They can be offered on the date of your choosing, in your office or remotely.*ADD*1)	Registration fee includes electronic course materials. 2)	In the event we don’t have enough participants, the workshop will be cancelled and you will, of course, be reimbursed in full.3)	This workshop meets the requirements for the 1% Conformity Law (in accordance with the Workforce Skills Development and Recognition Act).4)	If you wish to pay for this workshop via invoice, please write directly to cce@concordia.ca and our service staff will assist you.*TR*[IMAGE_C:/content/dam/cce/images/trainers/Kathryn_Peterson.jpg|Kathryn Peterson]<b>Kathryn Peterson</b>, Think on your feet® | Skilled Presenter™ | HBDI®| PassionWorks™Known for her dynamic approach during training activities, conferences and coaching sessions, Kathryn Peterson’s fields of expertise are communication, presentation skills and stress management. She has many years of experience working as a counsellor with a wide range of individuals and groups. She is the author and publisher of the popular book, ’’OSER avec ceux qui nous compliquent la vie’’ (Daring with people who complicate our lives), among others. Join Kathryn in this one-day workshop and let her guide you along the path to effective presenting."
"049785","*VID**KEYB*The concept of leadership has already been analyzed and exploited inside and out, yet one question remains: Are we really a leader if we haven’t “created” a leader ourselves? What assets must a leader have in order to be able to multiply his leadership and extend it to other resources? What do we need to develop on a daily basis and how to go about it?This training will help you develop your ability to create leaders around you and will lay the foundations for the multiplication of your leadership. *CNT*This training will enable you to:•	Define what a leadership multiplier is and what needs to be done to get to this point in your career;•	Develop an approach allowing the multiplication of your leadership style and skills; •	Create a personalized action plan to create leaders around you.*APP*This online workshop is based on co-active coaching, conscious leadership, team performance coaching and case studies. In short, you’ll grow professionally by mastering your ability to learn, work, be productive and of course, lead.In order to maximize engagement and knowledge transfer during our online workshops, it is highly recommended that participants keep their cameras on.*WHO*•	Anyone looking to pass their leadership skills on;•	Business owners looking to form and coach their replacements when selling their business; •	Managers looking to craft and create new managerial talents;•	Employers who want to give their employees a great learning opportunity that will contribute to the success of their organization.We're flexible. That means workshops can be customized for corporate groups and offered on the date of your choosing, remotely or in your office.*ADD*1)	Registration fee includes electronic course materials. 2)	In the event we don’t have enough participants, the workshop will be cancelled and you will, of course, be reimbursed in full.3)	This workshop meets the requirements for the 1% Conformity Law (in accordance with the Workforce Skills Development and Recognition Act).4)	If you wish to pay for this workshop via invoice, please write directly to cce@concordia.ca and our service staff will assist you.*TR*[IMAGE_C:/content/dam/cce/images/trainers/2022_Sophie_Lemieux.jpg|Sophie Lemieux]<b>Sophie Lemieux</b>, MBA |  C.Adm   |   C.M.C.President of Solem Management, Sophie Lemieux is a member of the Chartered Administrators of Québec (C.Adm.). She holds an MBA, a Certified Management Consultant title (C.M.C) and a Registered Corporate Coach title (RCC TM). She has over 20 years of experience in the management of multidisciplinary teams, project management, training & coaching and business development. Join Sophie's team for this workshop and discover the meaning of synergy."
"049786","*VID**KEYB*Expectation versus reality! This is one of the key aspects for organizations around the world to succeed during the ideation, launch and implementation of their new Artificial Intelligence initiatives. Will adequate machine learning and deep learning be easily achievable? Unfortunately, no. Gartner predicts that 85% of AI projects will fail by 2022. Is there a solution? Yes! This workshop is a realistic and pragmatic discussion on how to approach your next AI-based project, to properly roadmap your implementation and to plan required resources.Concretely, this workshop is an accelerated immersion: you will learn about the key aspects of both machine learning and deep learning, and their current industry applications.*CNT*This training will enable you to:•	Identify the different kinds of AI technologies and available tools to create realistic, short-term value;•	Understand the technical differences between machine learning and deep learning technologies;•	Find the fit between an organization’s strategic goals and the potential value generated by AI projects;•	Define a framework to approach the ideation and launch phases of future AI projects.*APP*This business-oriented workshop is based on fundamental theories and industry case studies taken from large data-driven companies. In short, you’ll learn by reading, thinking and doing. Case readings and AV material are drawn from current topics and recent news/events. In order to maximize engagement and knowledge transfer during our online workshops, it is highly recommended that participants keep their cameras on.*WHO*If your area of expertise is on the following list, you could benefit greatly from this workshop: •	Data-oriented professionals;•	Consultants;•	Data strategists;•	Business analysts;•	Business professionals in technology-oriented projects;•	IT professionals;•	Students;•	Employers who want to give their employees a great learning opportunity that will contribute to the success of their organization.All workshops can be customized for corporate groups. They can be offered on the date of your choosing, in your office or in one of our campuses.*ADD*1)	Registration fee includes electronic course materials. 2)	In the event we don’t have enough participants, the workshop will be cancelled and you will, of course, be reimbursed in full3)	This workshop meets the requirements for the 1% Conformity Law (in accordance with the Workforce Skills Development and Recognition Act)4)	If you wish to pay for this workshop via invoice, please write directly to cce@concordia.ca and our service staff will assist you.*TR*[IMAGE_C:/content/dam/cce/images/trainers/Adrian_Gonzalez_Sanchez_photo.jpg|Adrian Gonzales Sanchez]<b>Adrian Gonzalez Sanchez</b>, M.Sc. (Mobile Communications), M.B.A. | Telematics Engineer, Senior Consultant on Artificial Intelligence and Blockchain Technology, Certified Scrum Product Owner® (CSPO)Adrian Gonzalez Sanchez is a Senior Cloud, Data & AI Specialist at Microsoft, as well as the industry lead at the Spanish Observatory of Ethical AI (OdiseIA). He was a senior consultant and product owner in AI and data science with CGI Canada and IVADO Labs, head of customer success for Peritus.ai Canada, and has been a consultant to other data-driven companies in Europe and Latin America.Adrian has a wealth of hands-on experience in the fields of artificial intelligence, ethics and responsible AI, big data and cloud-enabled systems, data-driven corporate strategy, national AI strategies and regulations, telecommunications, and the Internet of Things. He is a frequent university lecturer and collaborates with 2U / GetSmarter as a tutor and learning facilitator for MIT Sloan's AI and Blockchain and Harvard VPAL's Fintech Executive Training courses."
"049787","*VID**KEYB*One of leadership’s key success factor is communication. This is particularly true in the new normal world we are living in. We have seen leaders, around the world, stand up and use this powerful tool in recent weeks.  Some more effectively than others. What makes the difference? How do you effectively inspire people, promote innovative ideas, or even deal with difficult situations? In this workshop, we will look at how to effectively construct communications and how you can elevate your leadership through communication. Furthermore, we will dive into communication leadership styles and help you identify your own. *CNT*This training will enable you to:•	Become familiar with the essential steps to any effective communication; •	Learn to adapt communication to different circumstances;•	Assess your communication and leadership style;•	Use communication to highlight your leadership qualities;•	Strengthen and enhance your communication skills;•	Discover your strengths and areas of improvement in your communication habits.*APP*This online workshop is based on co-active coaching, conscious leadership, team performance coaching and case studies. In short, you’ll grow professionally by mastering your ability to learn, work and be productive remotely.In order to maximize engagement and knowledge transfer during our online workshops, it is highly recommended that participants keep their cameras on.*WHO*•	Anyone who’s interested to develop a new behavioural skill;•	Anyone looking to increase the quality of their communications;•	Managers and business owners who wants to improve their managerial and coaching skills;•	Managers and business owners looking to support and mobilize their teams both personally and professionally;•	Employers who want to give their employees a great learning opportunity that will contribute to the success of their organization.We're flexible. That means workshops can be customized for corporate groups and offered on the date of your choosing, in your office or in one of our campus locations.*ADD*1)     Registration fee includes electronic course materials. 2)	In the event we don’t have enough participants, the workshop will be cancelled and you will, of course, be reimbursed in full.3)	This workshop meets the requirements for the 1% Conformity Law (in accordance with the Workforce Skills Development and Recognition Act).4)	If you wish to pay for this workshop via invoice, please write directly to cce@concordia.ca and our service staff will assist you.*TR*[IMAGE_C:/content/dam/cce/images/trainers/2022_Nancy_Lahaie.jpg|Nancy Lahaie]<b>Nancy Lahaie</b>, B.Sc., McGillNancy is a seasoned pro with more than 20 years of marketing experience in creating and growing powerful brands with innovative strategies. She is recognized for her ability to build, mobilize and engage multi-disciplinary teams around a project, a vision and company objectives. Over the years, she has worked with both in B2B and B2C markets, in large multi-national organizations as well as small & medium enterprises (SMEs). She's an experienced consultant who that has helped companies maximize their commercial potential and she can help you elevate your brand experience."
"049791","*VID**KEYB*If you ever felt like exploring the fundamental aspects of the digital marketing ecosystem, discover how the marketing world shifted from traditional to digital and to get an introduction to the major channels that make up the digital marketing strategies for a lot of successful businesses, by all means, register for this workshop!Hosted by seasoned expert Tarek Riman, this online workshop is the perfect opportunity to get an overview of analytics, data, research, trends, consumer journeys, personas and build on that through digital marketing tactics and strategies. *CNT*This training will enable you to:•	Understand the importance of digital marketing for any sized business;•	Get introduced to the different channels of digital marketing;•	Define the roles of analytics, trends and data in digital marketing;•	Create and marry personas with journeys and trends to create impactful strategies;•	Discover core digital marketing tools such as SEO, SEM, Social Media and Analytics.*APP*This business-oriented workshop is based on fundamental theories, industry case studies, and real-world applications. In short, you’ll grow professionally by enhancing your knowledge of digital marketing.In order to maximize engagement and knowledge transfer during our online workshops, it is highly recommended that participants keep their cameras on.*WHO*If your area of expertise is on the following list, you could benefit greatly from this workshop: •	Employees working in marketing, communications and e-commerce;•	Data specialists;•	Team leads;•	Employers who want to give their employees a great learning opportunity that will contribute to the success of their organization.All workshops can be customized for corporate groups. They can be offered on the date of your choosing, in your office or in one of our campuses.*ADD*1)	Registration fee includes electronic course materials. 2)	In the event we don’t have enough participants, the workshop will be cancelled and you will, of course, be reimbursed in full3)	This workshop meets the requirements for the 1% Conformity Law (in accordance with the Workforce Skills Development and Recognition Act).4)	If you wish to pay for this workshop via invoice, please write directly to cce@concordia.ca and our service staff will assist you.*TR*[IMAGE_C:/content/dam/cce/images/trainers/Tarek_Riman_2022.jpg|Tarek Riman]<b>Tarek Riman</b>, BBA, MA, MMIEFounder |  Best-Selling Author | University Instructor | Marketing Technology & Analytics ExpertTarek is a digital marketing expert who has worked with 350+ agencies, SMBs and Fortune 500s. He is certified in all the major digital platforms including AdWords, Analytics, Bing, HubSpot, Woorank, OMCP, Facebook and Hootsuite.A graduate of Concordia University, Queen's University, Berkeley University and Harvard, Tarek teaches at Concordia as well as several other Canadian and international universities. As a speaker, workshop leader and instructor, Tarek gives talks on Digital Analytics, Social Media, SEO/SEM, Digital Marketing, WordPress and Content Marketing with the goal of giving clients, companies, businesses and students the tools they need to use digital marketing effectively. Tarek is the founder of a lifestyle blog called Montrealtips.com. He donates all proceeds generated from this blog to the Breakfast Club of Canada, UN Refugee Agency and the Montreal Children's Hospital. He is also involved with NGOs and charities in Canada and worldwide. He is the author of four best-selling books: ""The Camino Within,"" ""The Secret to Capitalizing on Analytics,"" ""The SEO Way,” and ""Paid Search Marketing.""Whether the goal is to drive traffic on websites, build effective SEM-based campaigns, understand key social media platforms or utilize Google Analytics to drive performance, Tarek thrives on supporting entrepreneurs, marketers and businesses to reach their full potential."
"049792","*VID**KEYB*When properly combined and implemented, Big Data and AI Technologies can generate new business opportunities, reduce costs and/or increase efficiencies. In their own specific ways, they each brought to the world news ways of making business decisions and thinking outside the box.A good understanding of these technologies is necessary to start your innovation initiatives. If you would like to get an efficient and pragmatic overview of how Big Data and AI Technologies can benefit your organization, for both technical and business professionals, don’t wait any longer and join Adrian Gonzalez Sanchez in this online workshop.*CNT*This training will enable you to:•	Learn the fundamentals of Big Data technologies; •	Understand the state-of-the-art AI techniques and ecosystem in Montreal;•	Discuss the best available tools, for different data activities such as analysis, integration, storage, AI, etc.;•	Explore how Big Data and AI work together, in addition to specific industry cases for different industries.*APP*This business-oriented workshop is based on fundamental theories and industry case studies taken from large data-driven companies. In short, you’ll learn by reading, thinking and doing. Case readings and AV material are drawn from current topics and recent news/events. In order to maximize engagement and knowledge transfer during our online workshops, it is highly recommended that participants keep their cameras on.*WHO*If your area of expertise is on the following list, you could benefit greatly from this workshop: •	Data-oriented professionals;•	Consultants;•	Data strategists;•	Business analysts;•	Business professionals in technology-oriented projects;•	IT professionals;•	Students;•	Employers who want to give their employees a great learning opportunity that will contribute to the success of their organization.All workshops can be customized for corporate groups. They can be offered on the date of your choosing, remotely, in your office or in one of our campuses.*ADD*1)	Registration fee includes electronic course materials. 2)	In the event we don’t have enough participants, the workshop will be cancelled and you will, of course, be reimbursed in full3)	This workshop meets the requirements for the 1% Conformity Law (in accordance with the Workforce Skills Development and Recognition Act).4)	If you wish to pay for this workshop via invoice, please write directly to cce@concordia.ca and our service staff will assist you.*TR*[IMAGE_C:/content/dam/cce/images/trainers/Adrian_Gonzalez_Sanchez_photo.jpg|Adrian Gonzales Sanchez]<b>Adrian Gonzalez Sanchez</b>, M.Sc. (Mobile Communications), M.B.A. | Telematics Engineer, Senior Consultant on Artificial Intelligence and Blockchain Technology, Certified Scrum Product Owner® (CSPO)Adrian Gonzalez Sanchez is a Senior Cloud, Data & AI Specialist at Microsoft, as well as the industry lead at the Spanish Observatory of Ethical AI (OdiseIA). He was a senior consultant and product owner in AI and data science with CGI Canada and IVADO Labs, head of customer success for Peritus.ai Canada, and has been a consultant to other data-driven companies in Europe and Latin America.Adrian has a wealth of hands-on experience in the fields of artificial intelligence, ethics and responsible AI, big data and cloud-enabled systems, data-driven corporate strategy, national AI strategies and regulations, telecommunications, and the Internet of Things. He is a frequent university lecturer and collaborates with 2U / GetSmarter as a tutor and learning facilitator for MIT Sloan's AI and Blockchain and Harvard VPAL's Fintech Executive Training courses."
"049793","*VID**KEYB*Geeks and experts from all over the world would agree that 5G is the foundation for realizing the full potential of Internet of Things aka IoT. The combination of the 5th generation of mobile technologies (5G) and Internet of Things is one of the most promising disruptions and a source of new business opportunities. During this workshop, you will get an accelerated overview of the most important factors for 5G and IoT: technical capabilities, existing initiatives, envisioned deployments and market opportunities. Hurry up and register: the industry is already working to develop a new global standard. *CNT*This training will enable you to:•	Explore the fundamentals of 5G and IoT, in comparison with previous 3G and 4G technologies;•	Compare existing IoT technologies around the world in terms of market presence and technical architecture;•	Analyze existing industry cases and discuss potential implementation ideas based on 5G capabilities;•	Understand the potential of both technologies when combined with artificial intelligence and data science.*APP*This business-oriented workshop is based on fundamental theories and industry case studies taken from large data-driven companies. In short, you’ll learn by reading, thinking and doing. Case readings and AV material are drawn from current topics and recent news/events. In order to maximize engagement and knowledge transfer during our online workshops, it is highly recommended that participants keep their cameras on.*WHO*If your area of expertise is on the following list, you could benefit greatly from this workshop: •	Data-oriented professionals;•	Curious human beings•	Data strategists;•	Business analysts;•	Business professionals in technology-oriented projects;•	IT professionals;•	Students;•	Employers who want to give their employees a great learning opportunity that will contribute to the success of their organization.All workshops can be customized for corporate groups. They can be offered on the date of your choosing, remotely, in your office or in one of our campuses.*ADD*1)	Registration fee includes electronic course materials. 2)	In the event we don’t have enough participants, the workshop will be cancelled and you will, of course, be reimbursed in full3)	This workshop meets the requirements for the 1% Conformity Law (in accordance with the Workforce Skills Development and Recognition Act).4)	If you wish to pay for this workshop via invoice, please write directly to cce@concordia.ca and our service staff will assist you.*TR*[IMAGE_C:/content/dam/cce/images/trainers/Adrian_Gonzalez_Sanchez_photo.jpg|Adrian Gonzales Sanchez]<b>Adrian Gonzalez Sanchez</b>, M.Sc. (Mobile Communications), M.B.A. | Telematics Engineer, Senior Consultant on Artificial Intelligence and Blockchain Technology, Certified Scrum Product Owner® (CSPO)Adrian Gonzalez Sanchez is a Senior Cloud, Data & AI Specialist at Microsoft, as well as the industry lead at the Spanish Observatory of Ethical AI (OdiseIA). He was a senior consultant and product owner in AI and data science with CGI Canada and IVADO Labs, head of customer success for Peritus.ai Canada, and has been a consultant to other data-driven companies in Europe and Latin America.Adrian has a wealth of hands-on experience in the fields of artificial intelligence, ethics and responsible AI, big data and cloud-enabled systems, data-driven corporate strategy, national AI strategies and regulations, telecommunications, and the Internet of Things. He is a frequent university lecturer and collaborates with 2U / GetSmarter as a tutor and learning facilitator for MIT Sloan's AI and Blockchain and Harvard VPAL's Fintech Executive Training courses."
"049800",""
"049801","Virtual teams and digital workplaces are becoming increasingly common in today's labor market. Drop in to learn about key trends in the digital economy and which tools you should be familiar with to be sufficiently prepared.~~~By the end of this introductory-level seminar, students will:•	Understand the significance of project management methods, platforms and other work collaboration tools to support virtual teams. •	Explore best practices on managing their research and project data remotely as well as how to provision the right infrastructure. •	Become familiar with types of virtual teams and techniques on leading such teams, navigating obstacles and building trust. •	Learn about setting up a system for communicating with team members, including opportunities for spontaneous communication and ways to communicate tone and personality when working remotely. ~~~Yuliya Kondratenko, PMP, PMI-ACP is a seasoned professional with eleven years of experience in the field of post-secondary education. She currently works as Manager, Operations Support at Ryerson University, Toronto, Ontario. Prior to that role, Yuliya Kondratenko has worked at Concordia University, Montreal, Quebec on a number of critical projects that have laid a framework for enhancing services for Concordia students. For the last two years, she has been responsible for implementing the inter-institutional research program SpokenWeb with the goal of remediating (analogue-to-digital), aggregating, and making discoverable a digital library of literary audio collections. Yuliya obtained her Project Management Professional (PMP) certification in March 2017 and became PMI Agile Certified Practitioner (PMI-ACP) in May 2020. She is an MBTI® (The Myers-Briggs Type Indicator) certified practitioner."
"049803","Wondering how to manage and cope with the barrage of changes and new realities impacting your personal, social, academic and professional life. This webinar will help frame the challenges of the current situation and present tools about not just getting by, but how to thrive, during the Winter semester.This interactive, informative, and practical webinar focuses on strategies to stay positive during challenging time. Participants will be introduced to the PERMA model that promotes positivity within each of us. They will learn ways to build daily practices and maintain balance using the principals of positive psychology. Participants will walk away with a personal wellness action plan to help them thrive during these unprecedented times.~~~At the end of this workshop, participants will be able to:1. Describe the PERMA model to promote positivity2. Learn strategies to increase positivity during challenging times3. Apply evidence-based positive psychology practices~~~This workshop is led by Jewel Perlin, PhD, Psychologist, OPQ from the Counselling and Psychological Services, Concordia University.Dr. Jewel Perlin is a licensed psychologist who divides her time between her clinical practice, training and supervision, facilitating workshops, and a psychological expert on television. In her clinical practice at Concordia University Counseling and Psychological Services since 2013, she delivers cognitive behavioral therapy (CBT) and other evidence-based treatments to university students. In her consulting work, Dr. Jewel Perlin is a facilitator on self-care, stress management, and work life balance, as well as a guest on Montreal City TV Breakfast Television show. She received her PhD from McGill."
"049804","*VID**KEYB*Feeling stressed out? Join the club. Stress is an unavoidable condition in our lives. Some people harness it to motivate themselves. Others let it destroy them. Then there's Kathryn Peterson. She manages stress positively and effectively and so can you. In this workshop, you'll learn to identify the thin line that differentiates healthy from unhealthy stress. You'll also develop stress-management techniques that help you reclaim your balance so you can thrive both personally and professionally. Manage your stress and you can manage the rest.*CNT*This workshop will empower you to: •	Understand the physiological and biological aspects of stress, the universal triggers, types of stress, and chronic stress stages;•	Identify tense situations and recognize unhealthy stress signals;•	Develop mechanisms to thrive and reclaim balance in your life;•	Implement immediate and long-term stress-management techniques.*APP*This online workshop is based on an optimized practical approach that mixes active learning, self-assessment activities, demonstrations and individual exercises. In short, you’ll learn by doing and sharing.In order to maximize engagement and knowledge transfer during our online workshops, it is highly recommended that participants keep their cameras on.*WHO*•	Professionals working in stressful environments•	Individuals wanting to go beyond the usual rhetoric on stress•	Employers who want to give their employees a great learning opportunity that will contribute to the success of their organization We're flexible. That means workshops can be customized for corporate groups and offered on the date of your choosing, remotely or in your office.*ADD*1)	Registration fee includes electronic course materials. 2)	In the event we don’t have enough participants, the workshop will be cancelled and you will, of course, be reimbursed in full.3)	This workshop meets the requirements for the 1% Conformity Law (in accordance with the Workforce Skills Development and Recognition Act).4)	If you wish to pay for this workshop via invoice, please write directly to cce@concordia.ca and our service staff will assist you.*TR*[IMAGE_C:/content/dam/cce/images/trainers/Kathryn_Peterson.jpg|Kathryn Peterson]<b>Kathryn Peterson</b>, Think on your feet® | Skilled Presenter™ | HBDI®| PassionWorks™Known for her dynamic approach during training activities, conferences and coaching sessions, Kathryn Peterson’s fields of expertise are communication, presentation skills and stress management. She has many years of experience working as a counsellor with a wide range of individuals and groups. She is the author and publisher of the popular book, ’’OSER avec ceux qui nous compliquent la vie’’ (Daring with people who complicate our lives), among others. Let Kathryn guide you along the path to effective stress management."
"049806",""
"049807",""
